"Applicant.ID","Position.Name","Employer.Name","City","State.Name","State.Code","Start.Date","End.Date","Job.Description","Salary","Can.Contact.Employer","Created.At","Updated.At"
2993,"Dishwasher","La Mexicana Restaurant and Cantina,Inc. Sonora, TX","Sonora","Texas","TX","2013-09-01","2014-09-09","Dishwasher and prepare food such as cut produce (example: lettuce,onions, tomatoes, avocados and work a fryer).",7.5,"false","2014-09-25 03:34:46 UTC","2014-09-25 03:41:42 UTC"
2995,NA,"Radlink Diagnostic Imaging Pte Ltd",NA,NA,NA,NA,NA,NA,NA,NA,"2014-09-25 04:17:12 UTC","2014-09-25 04:17:12 UTC"
2997,"Assembly Line","Advance Services Inc","Lincoln","Nebraska","NE","2013-06-19","2014-07-17","Install parts on ATVs in assembly line at Kawasaki Motors. Cleaned around station.",9.5,"true","2014-09-25 05:34:28 UTC","2014-09-25 06:02:31 UTC"
2997,"Custodian/Housekeeping","ServiceMaster Clean","Lincoln","Nebraska","NE","2012-11-21","2013-01-23","Cleaned offices, took out trash, and secured the building.",7.25,"true","2014-09-25 06:02:31 UTC","2014-09-25 06:02:31 UTC"
2997,"Crew Member","McDonald's","Lincoln","Nebraska","NE","2012-05-30","2012-07-02","Took customers orders, cleaned lobby and washed the dishes.",7.25,"true","2014-09-25 06:02:31 UTC","2014-09-25 06:02:31 UTC"
2998,"Works at Retirement","Retired","Phoenix","Arizona","AZ","2013-11-14",NA,"I have done retail, information security, help desk, call center",14.25,"false","2014-09-25 05:54:21 UTC","2014-09-25 06:01:36 UTC"
3,"Prep Cook","Moscone Center","San Francisco","California","CA","2012-09-01","2013-01-01",NA,20,"true","2014-08-15 22:03:43 UTC","2014-08-15 22:03:43 UTC"
3,"Server","Aloha Beach Resort","Shenzhen, China","","","2012-05-01","2012-08-01",NA,NA,"true","2014-08-15 22:03:43 UTC","2014-08-15 22:03:43 UTC"
3,"Marketing Intern","Honda","Guangzhou, China","","","2012-01-01","2012-05-01",NA,NA,"true","2014-08-15 22:03:43 UTC","2014-08-15 22:03:43 UTC"
30,"Barback","Cantina","San Francisco","California","CA","2008-06-01","",NA,10.55,"true","2014-08-15 22:03:48 UTC","2014-08-15 22:03:48 UTC"
30,"Expediter","Townhall","San Francisco","California","CA","2012-08-01","2013-03-01",NA,10.55,"true","2014-08-15 22:03:48 UTC","2014-08-15 22:03:48 UTC"
30,"Server","Globe","San Francisco","California","CA","2009-11-01","2011-06-01",NA,10.25,"true","2014-08-15 22:03:48 UTC","2014-08-15 22:03:48 UTC"
3000,"Procurement Officer","DHFL",NA,NA,NA,"1985-07-01","","All the Procurement Jobs assigned from time to time,",NA,NA,"2014-09-25 06:12:51 UTC","2014-09-25 06:12:51 UTC"
3000,"Procurement Officer","DHFL",NA,NA,NA,"1985-07-01","2012-05-31","All the procurement jobs assigned from time to time.",NA,NA,"2014-09-25 06:12:51 UTC","2014-09-25 06:12:51 UTC"
3001,NA,"docs@work",NA,NA,NA,NA,NA,NA,NA,NA,"2014-09-25 06:15:25 UTC","2014-09-25 06:15:25 UTC"
3005,NA,"The Baniik",NA,NA,NA,NA,NA,NA,NA,NA,"2014-09-25 09:41:49 UTC","2014-09-25 09:41:49 UTC"
3008,"Associate Fabric and Trim Buyer","Zac Posen",NA,NA,NA,"2013-12-01","","",NA,NA,"2014-09-25 10:23:04 UTC","2014-09-25 10:23:04 UTC"
3008,"Assistant","Brocade Creations",NA,NA,NA,"2013-09-01","2013-12-31","",NA,NA,"2014-09-25 10:23:04 UTC","2014-09-25 10:23:04 UTC"
3008,"Product Development and Production Assistant","Rafael Cennamo",NA,NA,NA,"2012-09-01","2013-09-30","-Systems maintenance of updating shipment status, issuing purchase orders and updating
-BOM, WIP and PD charts accurately 
-Managing QC checks and shipment of Sample and Production orders. 
-Accomplish Pricing and Costing sheet from beginning to end.
-Working in Haute Couture, Bridal and Contemporary RTW Market 
-Coordinating with overseas and local factories, fabric vendors, production samples and
 embroidery samples.
-Obtaining relevant information to solve a problem through questions, discussion, written
 reports and numerical data.",NA,NA,"2014-09-25 10:23:04 UTC","2014-09-25 10:23:04 UTC"
3008,"Stylist Intern","Trinidad Lookbook",NA,NA,NA,"2011-09-01","2012-01-31","-Research and acquire wardrobe for fashion editorials
-Fashion trends to incorporate contemporary designs into successful advertising campaigns.
-Assess color, texture, size and fit of clothes for fashion shoots.
-Develop and maintain accurate styling budgets. 
-Assistant stylists with consultations with photographers and clients to hire 
 and manage talent.",NA,NA,"2014-09-25 10:23:04 UTC","2014-09-25 10:23:04 UTC"
3008,"Print, Promotional Model","Ace Models",NA,NA,NA,"2009-03-01","2012-01-31","",NA,NA,"2014-09-25 10:23:04 UTC","2014-09-25 10:23:04 UTC"
3008,"Administrative Assistant","Industrial Engineering Solutions Ltd",NA,NA,NA,"2006-06-01","2012-01-31","",NA,NA,"2014-09-25 10:23:04 UTC","2014-09-25 10:23:04 UTC"
3008,"Photographer intern","Caribuy Caribbean Limited",NA,NA,NA,"2011-06-01","2011-09-30","Proficient in Photo shop, Light room, Downsize and Illustrator.
Some knowledge of digital photography and studio photography.
Some knowledge of flash photography equipment.
Skill in photo shoots as a photographer in a studio setting.",NA,NA,"2014-09-25 10:23:04 UTC","2014-09-25 10:23:04 UTC"
301,"Bartender/Server","Balancoire",NA,NA,NA,"2013-02-01",NA,"Bartender/Server",11,"true","2014-08-15 22:04:26 UTC","2014-08-15 22:04:26 UTC"
301,"Bartender","Global Gourmet Catering",NA,NA,NA,"2010-08-01",NA,"Bartender",NA,"true","2014-08-15 22:04:26 UTC","2014-08-15 22:04:26 UTC"
3010,"Site Coordinator","Lansdowne Elementary","Charlotte","North Carolina","NC","2008-08-22","","Oversee the Before School and Afterschool Program at Lansdowne Elementary.",16,"true","2014-09-25 13:00:04 UTC","2014-09-25 13:00:04 UTC"
3010,"Center Director","Kiddie Farms  II","Charlotte ","North Carolina","NC","2006-06-12","2008-06-22","Oversee the day to day operations of the Childcare Center",14.5,"true","2014-09-25 13:00:04 UTC","2014-09-25 13:00:04 UTC"
3010,"Program Director","Crittenton Early Education Center","Boston ","Massachusetts","MA","1999-09-20","2006-03-14","Oversee the day to day operations of the childcare center",19.2,"true","2014-09-25 13:00:04 UTC","2014-09-25 13:00:04 UTC"
3011,"Materials Supervisor","PSSI",NA,NA,NA,"2013-09-01","","Responsible for receiving, disbursements, and inventory control of production floor parts.  Supervise 3 Material Handlers.  Product flow to the shop floor is approximately 20,000 parts a week, at an approximate value of $30,000 to $50,000.  Process managed through PSS.NET (in-house WMS), Navision, Excel, and Access",NA,NA,"2014-10-14 09:22:20 UTC","2014-10-14 09:22:20 UTC"
3011,"Operations Manager","Syncreon",NA,NA,NA,"2012-10-01","2013-06-30","Responsible for managing the Dallas, TX facility.  Responsible for Ericsson-owned inventory used for Verizon and Sprint cellular build operations, as well as support material for Ericsson field technicians.  Direct 7 management and 50 Associates.  Facility operations is 16 hours a day / 5 days a week.  Operations include receiving, warehousing, picking, kitting, outbound freight management, and facility management.  WMS platform and support programs, including SAP, manage the process",NA,NA,"2014-10-14 09:22:20 UTC","2014-10-14 09:22:20 UTC"
3011,"Manager","KGP Logistics",NA,NA,NA,"2011-07-01","2012-05-31","Distribution Center Manager                                                                                    
Responsible for managing the Irving, TX facility.  Responsible for approximately $6M in KGP-owned inventory used for AT&T field forces, and approximately $50M in Ericsson-owned inventory used for AT&T cellular build operations.  Provision an average of 250 lines of material a day for AT&T field forces.  Direct 8 management, 30 Associates, and up to 40 contractors when business is at peak operations.  Facility operations was 24 hours a day / 5 days a week. Operations include receiving, warehousing, picking, kitting, outbound freight management, and facility management.  WMS platform and support programs manage the process.",NA,NA,"2014-10-14 09:22:20 UTC","2014-10-14 09:22:20 UTC"
3011,"Manager - Logistics","Verizon",NA,NA,NA,"1974-01-01","2011-06-30","June 2008 – July 2011                                                                                        
Verizon Logistics – Irving, TX
Manager – Logistics Services
Assumed responsibility of Staff Manager and Corporate Transportation support.
Staff Manager - Responsible for strategic reporting and planning of 3 Verizon distribution centers and 4 Third Party Logistics distribution centers throughout the US.  Total inventory is approximately $750M and annualized throughput is approximately $5B.  Responsibilities include process compliance via audits, measurements of performance results, work instruction development and implementation, physical inventory and cycle count coordination and execution.
Also given the responsibility of managing a remote six-man group to direct the export of material to Verizon Business customers internationally.
Corporate Transportation support - Transportation support includes management of $60M freight budget, monitoring of on time delivery, cost per mile, and cost per throughput metrics, among others, and strategic alliance with service providers UPS-SCS (freight management) and Iron Data  (freight payment) to insure compliance and performance.  Shipments managed averaged 600 per month at a material cost of $9.25M per month.

April 1997 – June 2008                                                                                        
Verizon Logistics – Irving, TX
Region Manager – Logistics Operations
Responsible for Logistics Operations in the Texas and Midwest Regions.  Managed $100M in material and $300M in throughput, 19 management and 160 hourly personnel.  Included are the operations of one major distribution center (160K sq ft) and 26 manned supply points.  Operations of the distribution center transferred to another Manager in 2006.",NA,NA,"2014-10-14 09:22:20 UTC","2014-10-14 09:22:20 UTC"
3014,"Shop Lead","Martin Durkot (L-3 Communications)","Fayetteville","North Carolina","NC","2003-12-15","2013-05-31","9/25/07 up to Retirement
 BODY SHOP LEAD for ITT/EXELIS Systems Corp. Responsible for all purchasing
of shop tools, supplies, and hazardous materials. Responsible for Implementation and, enforcement of all safety education,rules and regulations  Fork lift training and operation for 22 Mechanics as well as their performance evaluations, counseling’s, and all production schedulin
",19.75,"true","2014-09-25 12:19:31 UTC","2014-09-25 12:27:49 UTC"
302,"Bartender","DOSA","San Francisco","California","CA","2011-10-01","2012-10-01","Prepped house made nectars & tonics, worked on a busy team of 2-4 bartenders a shift, made sure both the drinkers and diners were receiving excellent service at the bar.",10.55,"true","2014-08-15 22:04:27 UTC","2014-08-15 22:04:27 UTC"
302,"Server","Citizen Cake","San Francisco","California","CA","2011-02-01","2011-12-01","Provided excellent service while handling an eight table section, kept great communication with the host, bartender and kitchen to provide the best dining experience possible for each guest.",10.55,"false","2014-08-15 22:04:27 UTC","2014-08-15 22:04:27 UTC"
3020,NA,"Darüşşafaka Cemiyeti",NA,NA,NA,"2014-04-30","",NA,NA,NA,"2014-09-25 13:30:13 UTC","2014-09-25 13:30:13 UTC"
3020,NA,"Wyndham Skyline Tower Atlantic City",NA,NA,NA,"","2011-01-01",NA,NA,NA,"2014-09-25 13:30:13 UTC","2014-09-25 13:30:13 UTC"
3022,"Front Desk Clerk II","The Centers For Families & Childrens","Cleveland","Ohio","OH","2014-06-16","","Check clients in, Schedule appointments, Answer Switchboard.",12.5,"true","2014-09-25 14:53:55 UTC","2014-09-25 14:53:55 UTC"
3022,"Regional Scheduler","Medical University Of South Carolina","Charleston","South Carolina","SC","2013-08-12","2013-10-18","Schedule appointments, Verify insurance, Cancel appointments.",13,"true","2014-09-25 14:53:55 UTC","2014-09-25 14:53:55 UTC"
3022,"Unit Secretary","Medical University Of South Carolina","Charleston ","South Carolina","SC","2010-11-01","2013-08-12","Faxing, Greeting patient families, Answering multiple phone lines, Maintaining charts, Ordering supplies & equipment. 
",12.85,"true","2014-09-25 14:53:55 UTC","2014-09-25 14:53:55 UTC"
3022,"Answering Service Operator","University Hospitals Case Medical Center","Clevleand","Ohio","OH","2005-03-07","2010-06-25","Answering doctors & patient calls, Paging, Emergency calls, ",12,"true","2014-09-25 14:53:55 UTC","2014-09-25 14:53:55 UTC"
3022,"Unit Secretary","Rainbow Babies & Children's Hospitals ","Clevelad","Ohio","OH","2003-09-01","2005-03-28","Checking in new patients, Maintaining charts, Ordering supplies",12,"true","2014-09-25 14:53:55 UTC","2014-09-25 14:53:55 UTC"
3022,"Assistant Manager","BP Oil Service Station","University Heights","Ohio","OH","2002-02-01","2002-12-15","Employee training, Stocking, Invoicing, Payroll, Employee schedules, Bank deposits, Employee interviews",10,"true","2014-09-25 14:53:55 UTC","2014-09-25 14:53:55 UTC"
3024,"Office Manager","Drexis LLC","Columbus ","Georgia","GA","2009-11-09","2013-11-06","Office Manager for small company",15.5,"true","2014-09-25 15:37:09 UTC","2014-09-25 15:37:09 UTC"
3024,"Administrative Assistant","Spherion Atlantic Enterprises","Columbus`","Georgia","GA","2007-11-10","2009-11-09","Administrative assistant for a variety of temp assignments",12,"false","2014-09-25 15:37:09 UTC","2014-09-25 15:37:09 UTC"
3024,"Office Assistant","US Lawns","Columbus","Georgia","GA","2007-05-10","2007-09-02","part time office assistant for lawn care company",10,"true","2014-09-25 15:37:09 UTC","2014-09-25 15:37:09 UTC"
3024,"National Customer Service Manager","SWG Logistics Inc","Jamaica","New York","NY","1997-10-09","2007-04-20","CS Manager of 7 US offices",35,"false","2014-09-25 15:37:09 UTC","2014-09-25 15:37:09 UTC"
3025,"Owner","East of Eden Garden Design",NA,NA,NA,"2007-12-31",NA,"Garden and Landscape Design ",NA,NA,"2014-09-25 13:57:55 UTC","2014-09-25 13:57:55 UTC"
